"","Problem.Hierarchy","X.1","Correct.Step.Duration..sec.","Error.Step.Duration..sec.","Incorrects","Hints","Corrects","Opportunity.SubSkills.","Opportunity.KTracedSkills.","Opportunity.Rules.","Correct.First.Attempt","count_subskill","count_tracedskill","count_rules","Step.Duration..sec.","PH"
"3275","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,1,323,2,26,1,4,1,1,0,33
"3277","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,1,314,14,2,1,4,1,1,0,33
"3279","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,1,0,0,0,0,0,0,0,0,0,33
"3280","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,1,0,0,2,1,0,0,1,0,33
"3281","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,1,2,0,1,1,1,0,1,1,1,0,33
"3282","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,1,0,0,110,1,0,0,1,0,33
"3283","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,1,0,0,3,1,0,0,1,0,33
"3284","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,1,440,0,34,1,2,0,1,0,33
"3286","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,2,0,0,0,0,0,0,0,0,0,33
"3287","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,1,0,0,5,1,0,0,1,0,33
"3288","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,0,0,0,1,0,0,0,1,0,33
"3289","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,2,0,0,0,0,0,0,0,0,0,33
"3290","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,1,0,0,2,1,0,0,1,0,33
"3291","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,4,1,0,0,43,0,0,0,1,0,33
"3292","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,1,0,1,0,0,1,1,0,0,1,0,33
"3293","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,1,0,0,0,0,0,0,0,0,0,0,33
"3294","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,0,0,0,1,0,0,0,1,0,33
"3295","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,4,1,0,0,44,1,0,0,1,0,33
"3296","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,1,0,0,2,1,0,0,1,0,33
"3297","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,1,0,0,119,1,0,0,1,0,33
"3298","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,1,0,0,120,1,0,0,1,0,33
"3299","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,1,0,0,45,1,0,0,1,0,33
"3300","Unit QUAD-VERTICAL-MOTION"," Section QUAD-VERTICAL-MOTION-1",0,0,0,0,1,0,0,3,1,0,0,1,0,33
"3301","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,1,1,1,1,1,1,1,0,34
"3302","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,1,1,1,1,1,1,1,0,34
"3303","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,1,1,1,1,1,1,1,0,34
"3304","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,1,0,0,1,1,10,0,1,1,1,0,34
"3305","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,8,0,1,1,1,199,0,1,1,1,0,34
"3306","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,1,1,1,1,1,1,1,0,34
"3307","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,1,1,1,1,1,1,1,0,34
"3308","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,1,0,1,1,1,1,0,1,1,1,0,34
"3309","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,1,2,1,1,1,1,0,1,1,1,0,34
"3310","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,1,1,193,1,1,1,1,0,34
"3311","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,1,0,1,0,0,1,0,0,0,1,0,34
"3312","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,1,2,1,1,1,1,1,0,34
"3313","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,1,1,1,1,1,1,1,0,34
"3314","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,1,1,1,1,1,1,1,0,34
"3315","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,10,3,1,1,1,1,0,1,1,1,0,34
"3316","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,5,2,1,1,1,2,0,1,1,1,0,34
"3317","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,0,0,1,1,0,0,1,0,34
"3318","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,2,2,1,1,1,1,1,0,34
"3319","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,2,2,1,1,1,1,1,0,34
"3320","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,2,3,1,1,1,1,1,0,34
"3321","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,1,1,1,1,1,1,1,0,34
"3322","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,1,1,3,1,1,1,1,0,34
"3323","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,0,0,1,1,0,0,1,0,34
"3324","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,2,2,2,1,1,1,1,0,34
"3325","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,2,2,2,1,1,1,1,0,34
"3326","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,2,4,2,1,1,1,1,0,34
"3327","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,2,2,1,1,1,1,1,0,34
"3328","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,1,0,1,2,2,194,0,1,1,1,0,34
"3329","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,0,0,2,1,0,0,1,0,34
"3330","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,3,5,2,1,1,1,1,0,34
"3331","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,3,3,2,1,1,1,1,0,34
"3332","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,3,3,2,1,1,1,1,0,34
"3333","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,2,2,1,1,1,1,1,0,34
"3334","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,2,2,2,1,1,1,1,0,34
"3335","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,0,0,2,1,0,0,1,0,34
"3336","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,4,4,3,1,1,1,1,0,34
"3337","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,4,4,3,1,1,1,1,0,34
"3338","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,4,6,3,1,1,1,1,0,34
"3339","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,3,3,3,1,1,1,1,0,34
"3340","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,3,3,195,1,1,1,1,0,34
"3341","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,0,0,3,1,0,0,1,0,34
"3342","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,5,5,2,1,1,1,1,0,34
"3343","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,5,5,2,1,1,1,1,0,34
"3344","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,5,7,2,1,1,1,1,0,34
"3345","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,2,2,1,1,1,1,1,0,34
"3346","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,2,2,4,1,1,1,1,0,34
"3347","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,0,0,2,1,0,0,1,0,34
"3348","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,6,8,3,1,1,1,1,0,34
"3349","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,6,6,3,1,1,1,1,0,34
"3350","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,6,6,3,1,1,1,1,0,34
"3351","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,3,3,2,1,1,1,1,0,34
"3352","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,3,3,5,1,1,1,1,0,34
"3353","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,0,0,3,1,0,0,1,0,34
"3354","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,3,3,4,1,1,1,1,0,34
"3355","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,3,3,4,1,1,1,1,0,34
"3356","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,3,9,4,1,1,1,1,0,34
"3357","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,4,4,4,1,1,1,1,0,34
"3358","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,4,4,196,1,1,1,1,0,34
"3359","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,0,0,4,1,0,0,1,0,34
"3360","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,1,0,1,7,7,3,1,1,1,1,0,34
"3361","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,7,7,3,1,1,1,1,0,34
"3362","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,7,10,3,1,1,1,1,0,34
"3363","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,3,3,2,1,1,1,1,0,34
"3364","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,3,3,5,1,1,1,1,0,34
"3365","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,0,0,3,1,0,0,1,0,34
"3366","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,8,11,4,1,1,1,1,0,34
"3367","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,8,8,4,1,1,1,1,0,34
"3368","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,8,8,4,1,1,1,1,0,34
"3369","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,4,4,3,1,1,1,1,0,34
"3370","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,4,4,6,1,1,1,1,0,34
"3371","Unit QuadLinearFuncTrans"," Section QLFuncTrans1",0,0,0,0,1,0,0,4,1,0,0,1,0,34
"3372","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,9,12,5,1,1,1,1,0,34
"3373","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,9,1,5,1,1,1,1,0,34
"3374","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,9,1,5,1,1,1,1,0,34
"3375","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,1,1,1,1,1,1,1,0,34
"3376","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,2,1,1,1,1,0,1,1,1,0,34
"3377","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,1,0,1,0,0,1,1,0,0,1,0,34
"3378","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,3,4,1,1,1,1,0,1,1,1,0,34
"3379","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,2,2,1,1,1,1,1,1,1,1,0,34
"3380","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,0,0,5,1,0,0,1,0,34
"3381","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,10,2,4,1,1,1,1,0,34
"3382","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,10,2,4,1,1,1,1,0,34
"3383","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,10,13,4,1,1,1,1,0,34
"3384","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,1,1,1,1,1,1,1,0,34
"3385","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,2,0,1,1,1,2,1,1,1,1,0,34
"3386","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,0,0,1,1,0,0,1,0,34
"3387","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,1,0,1,1,1,1,1,1,1,1,0,34
"3388","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,1,1,2,1,1,1,1,0,34
"3389","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,0,0,4,1,0,0,1,0,34
"3390","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,11,3,5,1,1,1,1,0,34
"3391","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,11,3,5,1,1,1,1,0,34
"3392","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,11,14,5,1,1,1,1,0,34
"3393","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,1,1,3,1,1,1,1,0,34
"3394","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,1,1,197,1,1,1,1,0,34
"3395","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,0,0,1,1,0,0,1,0,34
"3396","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,1,0,1,1,1,3,1,1,1,1,0,34
"3397","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,1,1,198,1,1,1,1,0,34
"3398","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,0,0,5,1,0,0,1,0,34
"3399","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,4,15,6,1,1,1,1,0,34
"3400","Unit QuadLinearFuncTrans"," Section QLFuncTrans4",0,0,0,0,1,4,4,6,1,1,1,1,0,34
"3401","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,76.9,7,0,1,9,9,7,0,1,1,1,76.9,35
"3402","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,38.45,2,2,1,0,0,6,0,0,0,1,38.45,35
"3403","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,15.38,0,0,1,7,7,7,0,1,1,1,15.38,35
"3404","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,15.38,1,0,1,3,3,3,0,1,1,1,15.38,35
"3406","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,0,0,5,1,0,0,1,7.69,35
"3407","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,0,0,5,1,0,0,1,7.69,35
"3408","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,0,0,5,1,0,0,1,7.69,35
"3409","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,7.69,0,0,0,7,7,5,0,1,1,1,7.69,35
"3410","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,0,0,7,1,0,0,1,7.69,35
"3411","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,0,0,6,1,0,0,1,7.69,35
"3412","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,0,0,6,1,0,0,1,7.69,35
"3413","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,0,0,6,1,0,0,1,7.69,35
"3414","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,8,8,8,1,1,1,1,7.69,35
"3415","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,7.69,0,0,0,8,8,6,0,1,1,1,7.69,35
"3416","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,7.69,0,0,0,1,0,1,0,1,0,1,7.69,35
"3417","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,7.69,0,1,0,0,0,0,0,0,0,0,7.69,35
"3418","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,2,0,2,1,1,0,1,7.69,35
"3419","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,7.69,0,1,0,0,0,0,0,0,0,0,7.69,35
"3420","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,2,0,2,1,1,0,1,7.69,35
"3421","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,30,0,1,1,1,0,1,7.69,35
"3422","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,47,0,23,1,1,0,1,7.69,35
"3423","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,3,0,3,1,1,0,1,7.69,35
"3424","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,31,0,2,1,1,0,1,7.69,35
"3425","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",7.69,0,0,0,1,48,0,24,1,1,0,1,7.69,35
"3426","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,1,0,0,0,0,1,0,0,0,1,0,35
"3427","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,2,1,0,0,1,0,0,0,1,0,35
"3428","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,2,1,0,0,1,0,0,0,1,0,35
"3429","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,1,2,1,0,0,1,0,0,0,1,0,35
"3430","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,1,1,0,0,1,0,35
"3431","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,1,1,0,0,1,0,35
"3432","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,1,0,0,1,1,0,0,1,1,0,0,35
"3433","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,2,1,0,0,1,0,35
"3434","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,2,1,0,0,1,0,35
"3435","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,2,1,0,0,1,0,35
"3436","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,2,1,0,0,1,0,35
"3437","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,1,0,1,2,2,1,0,1,1,1,0,35
"3438","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,6,0,0,1,1,1,0,1,1,1,0,35
"3439","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,1,1,1,1,1,1,1,0,35
"3440","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,4,0,0,2,2,2,0,1,1,1,0,35
"3441","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,3,1,0,0,1,0,35
"3442","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,3,1,0,0,1,0,35
"3443","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,3,1,0,0,1,0,35
"3444","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,3,1,0,0,1,0,35
"3445","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,3,3,2,1,1,1,1,0,35
"3446","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,2,2,2,1,1,1,1,0,35
"3447","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,1,0,0,3,3,0,0,1,1,0,0,35
"3448","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,1,0,0,0,0,1,0,0,0,1,0,35
"3449","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,1,0,1,0,0,2,0,0,0,1,0,35
"3450","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,1,0,1,0,0,4,0,0,0,1,0,35
"3451","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,4,1,0,0,1,0,35
"3452","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,4,1,0,0,1,0,35
"3453","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,4,1,0,0,1,0,35
"3454","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,4,4,3,1,1,1,1,0,35
"3455","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,1,0,1,4,4,3,1,1,1,1,0,35
"3456","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,3,3,3,1,1,1,1,0,35
"3457","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,0,1,0,1,0,1,0,1,0,35
"3458","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,1,0,0,0,0,0,0,0,0,0,35
"3459","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,2,0,2,1,1,0,1,0,35
"3461","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,1,0,0,0,0,0,0,0,0,0,35
"3462","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,2,0,30,1,1,0,1,0,35
"3463","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,1,1,0,0,1,0,35
"3464","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,0,1,0,1,0,1,0,1,0,35
"3465","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,1,0,0,0,0,0,0,0,0,0,35
"3466","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,2,0,2,1,1,0,1,0,35
"3467","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,0,31,0,9,0,1,0,1,0,35
"3468","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,1,0,0,0,0,0,0,0,0,0,35
"3469","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,32,0,10,1,1,0,1,0,35
"3470","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,135,0,104,1,2,0,1,0,35
"3471","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,3,0,31,1,1,0,1,0,35
"3472","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,2,1,0,0,1,0,35
"3473","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,1,0,1,3,0,3,0,1,0,1,0,35
"3474","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,33,0,11,1,1,0,1,0,35
"3475","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,137,0,105,1,2,0,1,0,35
"3476","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,1,0,1,0,0,3,1,0,0,1,0,35
"3477","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,5,1,0,0,1,0,35
"3478","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,5,1,0,0,1,0,35
"3479","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,5,1,0,0,1,0,35
"3480","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,0,0,5,1,0,0,1,0,35
"3481","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,5,5,4,1,1,1,1,0,35
"3482","Unit QUADRATICS-SOLVING_ES"," Section QUADRATICS-SOLVING_ES-1",0,0,0,0,1,5,5,4,1,1,1,1,0,35
